pet_id,condition,color_type,length(m),X1,X2,breed_category,pet_category,issue_date_dt,listing_date_dt,date_diff,conditionnan,height(m),color_type_encode
ANSL_63764,0.3333333333333333,Blue,0.79,0.0,0.1111111111111111,0.0,2,2015-01-03,2017-01-29,0.09182530795072788,0.0,0.8906666666666666,0.45454545454545453
ANSL_56788,1.0,White,0.58,0.6842105263157895,1.0,2.0,1,2017-07-07,2017-08-03,0.0009953962921488118,1.0,0.8124444444444445,0.4909090909090909
ANSL_68911,0.3333333333333333,Tan,0.03,0.0,0.1111111111111111,0.0,2,2015-03-30,2017-04-25,0.09182530795072788,0.0,0.9122222222222223,0.7090909090909091
ANSL_54285,0.3333333333333333,Brown,0.21,0.0,0.7777777777777778,0.0,2,2017-03-08,2019-03-30,0.09120318526813488,0.0,0.49066666666666664,0.9636363636363636
ANSL_66935,0.6666666666666666,White,0.43,0.6842105263157895,1.0,0.0,2,2018-03-26,2018-05-24,0.0049769814607440585,0.0,0.7122222222222222,0.4909090909090909
ANSL_65235,0.6666666666666666,Blue Tabby,0.32,0.6842105263157895,1.0,1.0,1,2016-12-18,2017-01-30,0.0029861888764464353,0.0,0.8311111111111111,0.16363636363636364
ANSL_58030,0.0,Black,0.33,0.0,0.1111111111111111,1.0,2,2014-02-23,2017-04-22,0.14122184894861267,0.0,0.8608888888888889,0.4727272727272727
ANSL_58194,0.3333333333333333,Brown Tabby,0.19,0.0,0.1111111111111111,0.0,1,2016-05-12,2016-08-04,0.008087594873709095,0.0,0.6633333333333334,0.18181818181818182
ANSL_60003,0.6666666666666666,Brown Tabby,0.48,0.6842105263157895,1.0,0.0,1,2016-11-22,2017-02-17,0.0084608684832649,0.0,0.9108888888888889,0.18181818181818182
ANSL_59336,0.0,White,0.5,0.0,0.1111111111111111,1.0,2,2018-01-18,2019-02-12,0.046161503048401144,0.0,0.6662222222222222,0.4909090909090909
ANSL_51323,0.3333333333333333,Black,0.13,0.0,0.1111111111111111,0.0,1,2018-06-24,2018-11-29,0.017295010576085602,0.0,0.48000000000000004,0.4727272727272727
ANSL_61782,0.6666666666666666,Brown Tabby,0.3,0.6842105263157895,1.0,0.0,1,2016-09-11,2016-10-19,0.002364066193853428,0.0,0.1348888888888889,0.18181818181818182
ANSL_75029,0.0,Brown Tabby,0.82,0.3684210526315789,0.1111111111111111,1.0,1,2011-10-19,2017-04-16,0.2472315540624611,0.0,0.017111111111111108,0.18181818181818182
ANSL_50495,0.0,Cream,0.04,0.0,0.7777777777777778,1.0,2,2015-04-12,2017-05-05,0.09145203434117208,0.0,0.39688888888888885,0.509090909090909
ANSL_70238,0.0,Black,0.79,0.6842105263157895,1.0,1.0,1,2002-07-06,2018-09-15,0.7336070673136743,0.0,0.3168888888888889,0.4727272727272727
ANSL_63081,0.6666666666666666,Brown Tabby,0.09,0.9473684210526315,0.4444444444444444,0.0,1,2014-07-23,2016-08-13,0.09120318526813488,0.0,0.2568888888888889,0.18181818181818182
ANSL_70878,1.0,Orange Tabby,0.85,0.8421052631578947,1.0,2.0,1,2016-03-02,2016-08-22,0.019161378623864626,1.0,0.45200000000000007,0.05454545454545454
ANSL_52543,0.6666666666666666,Chocolate,0.18,0.0,0.7777777777777778,1.0,2,2018-05-30,2018-09-26,0.012442453651860147,0.0,0.828,0.6909090909090909
ANSL_76627,0.0,White,0.14,0.0,0.1111111111111111,1.0,2,2012-06-09,2015-07-05,0.13711583924349882,0.0,0.016666666666666666,0.4909090909090909
ANSL_56126,0.6666666666666666,White,0.58,0.6842105263157895,1.0,0.0,2,2016-08-15,2016-09-10,0.0008709717556302103,0.0,0.772666666666667,0.4909090909090909
ANSL_67747,0.0,Calico,0.51,0.0,0.7777777777777778,1.0,1,2012-07-10,2017-02-17,0.20704242876695284,0.0,0.5626666666666668,0.36363636363636365
ANSL_55711,0.0,Brown,0.47,0.0,0.1111111111111111,1.0,2,2016-08-03,2017-08-30,0.04641035212143835,0.0,0.8935555555555555,0.9636363636363636
ANSL_74060,0.0,Tortie,0.56,0.0,0.1111111111111111,1.0,1,2017-11-10,2018-05-05,0.019534652233420432,0.0,0.2766666666666666,0.34545454545454546
ANSL_50546,0.0,Brown,0.9,0.3684210526315789,0.1111111111111111,1.0,2,2016-07-26,2016-10-13,0.007465472191116088,0.0,0.5591111111111111,0.9636363636363636
ANSL_68742,0.0,Tortie,0.52,0.0,0.1111111111111111,1.0,1,2016-11-18,2017-02-25,0.009953962921488117,0.0,0.4682222222222222,0.34545454545454546
ANSL_74715,0.6666666666666666,Tan,0.84,0.6842105263157895,1.0,1.0,2,2014-11-28,2016-12-23,0.09170088341420929,0.0,0.982,0.7090909090909091
ANSL_53896,0.6666666666666666,Orange,0.81,0.6842105263157895,1.0,0.0,1,2017-10-18,2017-11-09,0.0003732736095558044,0.0,0.4304444444444444,0.38181818181818183
ANSL_56837,0.6666666666666666,Black,0.21,0.6842105263157895,1.0,0.0,1,2016-09-03,2016-11-05,0.005474679606818465,0.0,0.3186666666666666,0.4727272727272727
ANSL_69075,0.0,White,0.43,0.0,0.1111111111111111,1.0,2,2017-05-15,2017-12-09,0.023516237402015677,0.0,0.9684444444444444,0.4909090909090909
ANSL_67116,0.3333333333333333,Tricolor,0.91,0.3684210526315789,0.1111111111111111,0.0,2,2010-02-06,2018-03-26,0.36717680726639296,0.0,0.11222222222222222,0.8
ANSL_69336,0.0,Gray,0.66,0.0,0.1111111111111111,1.0,2,2015-11-15,2016-12-23,0.04790344655966156,0.0,0.6822222222222223,0.9454545454545454
ANSL_59602,0.3333333333333333,Black,0.95,0.0,0.7777777777777778,0.0,2,2012-10-01,2017-10-21,0.22732362821948487,0.0,0.37688888888888883,0.4727272727272727
ANSL_62513,0.3333333333333333,Blue,0.17,0.0,0.1111111111111111,0.0,1,2018-12-16,2019-03-10,0.008087594873709095,0.0,0.24355555555555558,0.45454545454545453
ANSL_50010,0.6666666666666666,Black,0.06,0.0,0.7777777777777778,0.0,2,2017-03-15,2018-05-04,0.04927211646136618,0.0,0.9386666666666666,0.4727272727272727
ANSL_57663,0.0,Blue,0.75,0.0,0.7777777777777778,1.0,1,2018-07-18,2018-11-09,0.01182033096926714,0.0,0.1582222222222222,0.45454545454545453
ANSL_71069,0.3333333333333333,Blue Merle,0.05,0.0,0.7777777777777778,0.0,2,2015-10-19,2017-05-18,0.06942889137737962,0.0,0.9177777777777778,0.7454545454545455
ANSL_65949,0.3333333333333333,Blue,0.51,0.6842105263157895,1.0,0.0,1,2016-06-28,2016-11-21,0.015801916137862387,0.0,0.9862222222222222,0.45454545454545453
ANSL_74269,0.0,Gray,0.98,0.0,0.1111111111111111,1.0,1,2017-08-21,2018-02-15,0.019783501306457632,0.0,0.4231111111111111,0.9454545454545454
ANSL_72819,1.0,Brown,0.9,0.7894736842105263,0.4444444444444444,2.0,4,2015-04-22,2017-05-13,0.09120318526813488,1.0,0.024888888888888877,0.9636363636363636
ANSL_71100,0.3333333333333333,Blue,0.13,0.0,0.7777777777777778,0.0,2,2011-07-02,2016-07-28,0.2281945999751151,0.0,0.28688888888888886,0.45454545454545453
ANSL_50785,0.6666666666666666,Tan,0.22,0.0,0.7777777777777778,0.0,2,2014-07-20,2017-08-18,0.13761353738957322,0.0,0.7613333333333333,0.7090909090909091
ANSL_61600,0.3333333333333333,Tricolor,0.25,0.0,0.1111111111111111,0.0,2,2017-01-22,2017-05-02,0.010078387458006719,0.0,0.03977777777777777,0.8
ANSL_50587,0.3333333333333333,Tan,0.46,0.0,0.1111111111111111,0.0,2,2010-01-25,2018-03-07,0.36630583551076273,0.0,0.738,0.7090909090909091
ANSL_52954,0.6666666666666666,Blue,0.59,0.6842105263157895,1.0,1.0,1,2018-07-07,2018-08-03,0.0009953962921488118,0.0,0.25177777777777766,0.45454545454545453
ANSL_50248,0.0,Black,0.42,0.0,0.1111111111111111,1.0,1,2018-10-20,2019-01-16,0.008585293019783502,0.0,0.7002222222222222,0.4727272727272727
ANSL_74721,0.0,Tricolor,0.5,0.0,0.1111111111111111,1.0,2,2014-06-09,2017-07-30,0.14035087719298245,0.0,0.37911111111111107,0.8
ANSL_57296,0.0,Black,0.2,0.3684210526315789,0.1111111111111111,1.0,2,2016-08-23,2017-01-08,0.014806519845713574,0.0,0.010444444444444435,0.4727272727272727
ANSL_66028,0.0,Brown Tabby,0.56,0.0,0.7777777777777778,1.0,1,2018-08-03,2018-12-25,0.015553067064825184,0.0,0.376,0.18181818181818182
ANSL_59248,0.0,Tan,0.62,0.0,0.1111111111111111,1.0,2,2015-08-22,2017-09-19,0.09207415702376509,0.0,0.4395555555555555,0.7090909090909091
ANSL_53364,0.3333333333333333,Black,0.89,0.0,0.1111111111111111,0.0,2,2014-08-26,2016-08-02,0.08560408112479781,0.0,0.02644444444444443,0.4727272727272727
ANSL_61922,0.6666666666666666,Lynx Point,0.85,0.6842105263157895,1.0,1.0,1,2017-07-29,2017-11-20,0.01182033096926714,0.0,0.9404444444444444,0.21818181818181817
ANSL_69849,0.0,Calico,0.89,0.0,0.1111111111111111,1.0,1,2012-02-03,2019-03-04,0.31939778524324997,0.0,0.7555555555555555,0.36363636363636365
ANSL_54307,0.6666666666666666,Black,0.34,0.6842105263157895,1.0,0.0,2,2016-11-21,2019-01-19,0.09580689311932312,0.0,0.16044444444444445,0.4727272727272727
ANSL_62654,0.3333333333333333,Tricolor,0.6,0.0,0.7777777777777778,0.0,2,2011-06-06,2018-03-03,0.3039691427149434,0.0,0.6226666666666668,0.8
ANSL_67627,0.3333333333333333,White,0.74,0.0,0.7777777777777778,0.0,2,2015-05-11,2017-03-07,0.08050267512753514,0.0,0.5017777777777778,0.4909090909090909
ANSL_73208,0.0,Lilac Point,0.99,0.3684210526315789,0.1111111111111111,1.0,1,2017-03-28,2017-06-29,0.00920741570237651,0.0,0.023777777777777766,0.2
ANSL_58271,0.0,Brown,0.14,0.0,0.7777777777777778,1.0,2,2016-04-09,2017-05-03,0.046037078511882545,0.0,0.8742222222222222,0.9636363636363636
ANSL_72969,0.3333333333333333,White,0.76,0.9473684210526315,0.4444444444444444,0.0,2,2007-08-14,2017-09-05,0.454896105512007,0.0,0.45533333333333337,0.4909090909090909
ANSL_56700,0.6666666666666666,Blue,0.2,0.6842105263157895,1.0,1.0,1,2018-08-10,2018-10-24,0.0069677740450416826,0.0,0.3615555555555556,0.45454545454545453
ANSL_53452,0.3333333333333333,Brown Brindle,0.6,0.0,0.7777777777777778,0.0,2,2009-05-15,2016-07-20,0.3240014930944382,0.0,0.8051111111111111,0.7636363636363637
ANSL_58156,0.3333333333333333,Gray,0.29,0.0,0.1111111111111111,0.0,2,2013-12-18,2019-01-14,0.2281945999751151,0.0,0.33111111111111113,0.9454545454545454
ANSL_56289,0.0,Tan,0.92,0.0,0.7777777777777778,1.0,2,2016-08-21,2017-09-14,0.046037078511882545,0.0,0.22844444444444442,0.7090909090909091
ANSL_71222,1.0,Brown,0.08,0.7894736842105263,0.4444444444444444,2.0,4,2016-12-04,2017-06-24,0.02276969018290407,1.0,0.6984444444444445,0.9636363636363636
ANSL_73648,1.0,Brown,0.84,0.7894736842105263,0.4444444444444444,2.0,4,2014-07-12,2016-08-02,0.09120318526813488,1.0,0.4086666666666667,0.9636363636363636
ANSL_58103,0.3333333333333333,Tan,0.62,0.0,0.7777777777777778,0.0,2,2008-01-24,2019-01-03,0.49496080627099664,0.0,0.3186666666666666,0.7090909090909091
ANSL_53069,0.6666666666666666,Brown Tabby,0.2,0.8421052631578947,1.0,1.0,1,2016-09-21,2017-01-12,0.011695906432748537,0.0,0.7037777777777778,0.18181818181818182
ANSL_61640,0.3333333333333333,Black,0.89,0.0,0.7777777777777778,0.0,2,2016-04-20,2017-09-11,0.060968022894114716,0.0,0.8577777777777778,0.4727272727272727
ANSL_52184,0.3333333333333333,Brown Tabby,0.58,0.0,0.1111111111111111,0.0,1,2018-10-01,2019-01-09,0.010078387458006719,0.0,0.38377777777777783,0.18181818181818182
ANSL_58575,0.6666666666666666,Brown Tabby,0.78,0.47368421052631576,0.2222222222222222,0.0,1,2018-06-08,2018-10-02,0.012069180042304343,0.0,0.5575555555555556,0.18181818181818182
ANSL_50572,0.3333333333333333,Red,0.59,0.6842105263157895,1.0,0.0,2,2016-10-04,2018-11-11,0.0931939778524325,0.0,0.10155555555555554,0.8909090909090909
ANSL_50608,0.0,Black,0.55,0.0,0.1111111111111111,1.0,2,2016-12-20,2017-09-19,0.031603832275724775,0.0,0.6597777777777778,0.4727272727272727
ANSL_59820,0.0,Cream,0.63,0.6842105263157895,1.0,1.0,2,2006-06-28,2017-07-21,0.5004354858778151,0.0,0.7657777777777778,0.509090909090909
ANSL_69016,0.3333333333333333,Black,0.64,0.5789473684210527,0.4444444444444444,0.0,1,2013-09-07,2016-09-30,0.1368669901704616,0.0,0.1968888888888889,0.4727272727272727
ANSL_56514,0.0,Sable,0.59,0.0,0.1111111111111111,1.0,2,2010-08-25,2018-09-22,0.3646883165360209,0.0,0.5324444444444445,0.8727272727272727
ANSL_63677,0.6666666666666666,Yellow,0.24,0.0,0.4444444444444444,1.0,2,2017-11-24,2018-06-14,0.02276969018290407,0.0,0.42644444444444446,0.5636363636363636
ANSL_75697,0.0,Yellow Brindle,0.38,0.0,0.7777777777777778,1.0,2,2011-07-10,2019-04-15,0.3505039193729003,0.0,0.4328888888888888,0.6545454545454545
ANSL_64268,1.0,Brown,0.44,0.7894736842105263,0.4444444444444444,2.0,4,2017-06-09,2018-06-30,0.045663804902326736,1.0,0.5411111111111112,0.9636363636363636
ANSL_74490,0.6666666666666666,Black,0.76,0.0,0.7777777777777778,0.0,2,2014-04-16,2018-06-28,0.18850317282568121,0.0,0.6960000000000001,0.4727272727272727
ANSL_76011,0.0,Tan,0.12,0.0,0.1111111111111111,1.0,2,2018-07-30,2019-04-23,0.030857285056613164,0.0,0.15088888888888888,0.7090909090909091
ANSL_53753,0.0,White,0.38,0.6842105263157895,1.0,1.0,2,2017-03-23,2018-02-17,0.03882045539380366,0.0,0.987111111111111,0.4909090909090909
ANSL_70056,0.0,Red,0.59,0.0,0.1111111111111111,1.0,2,2016-12-29,2017-03-23,0.008087594873709095,0.0,0.9084444444444444,0.8909090909090909
ANSL_76402,0.3333333333333333,Black,0.55,0.0,0.1111111111111111,0.0,1,2019-01-19,2019-04-16,0.0084608684832649,0.0,0.6286666666666666,0.4727272727272727
ANSL_58761,0.6666666666666666,White,0.03,0.0,0.7777777777777778,0.0,2,2016-10-08,2018-04-28,0.06818464601219361,0.0,0.8306666666666667,0.4909090909090909
ANSL_62957,0.0,Tricolor,0.54,0.0,0.1111111111111111,1.0,2,2018-04-14,2018-07-09,0.008336443946746298,0.0,0.8848888888888888,0.8
ANSL_52973,0.3333333333333333,Red Tick,0.77,0.0,0.7777777777777778,0.0,2,2015-03-30,2017-04-21,0.09132760980465347,0.0,0.12111111111111109,0.6727272727272727
ANSL_66244,0.6666666666666666,Black,0.64,0.0,0.7777777777777778,0.0,2,2016-07-16,2017-01-07,0.01941022769690183,0.0,0.6946666666666667,0.4727272727272727
ANSL_72539,0.0,Yellow Brindle,0.53,0.0,0.1111111111111111,1.0,2,2015-07-01,2016-07-29,0.04665920119447555,0.0,0.6991111111111111,0.6545454545454545
ANSL_60083,0.0,Black,0.26,0.0,0.7777777777777778,1.0,2,2007-10-15,2018-06-15,0.4823939280826179,0.0,0.17733333333333332,0.4727272727272727
ANSL_65127,1.0,Brown Tabby,0.77,0.8947368421052632,1.0,2.0,1,2016-11-17,2018-12-11,0.09145203434117208,1.0,0.5788888888888889,0.18181818181818182
ANSL_65810,0.6666666666666666,Black,0.8,0.6842105263157895,1.0,0.0,1,2018-07-17,2018-09-10,0.004479283314669653,0.0,0.23800000000000002,0.4727272727272727
ANSL_72514,0.0,White,0.84,0.9473684210526315,0.4444444444444444,1.0,2,2004-02-23,2017-02-01,0.5857907179295757,0.0,0.24222222222222223,0.4909090909090909
ANSL_54255,0.3333333333333333,Sable,0.95,0.0,0.1111111111111111,0.0,2,2015-08-21,2017-10-05,0.09418937414458131,0.0,0.9093333333333333,0.8727272727272727
ANSL_61984,0.6666666666666666,White,0.48,0.0,0.7777777777777778,1.0,2,2017-02-28,2019-03-25,0.09157645887769068,0.0,0.04866666666666667,0.4909090909090909
ANSL_58125,0.6666666666666666,Black,0.64,0.0,0.7777777777777778,1.0,1,2017-01-31,2019-02-22,0.09120318526813488,0.0,0.218,0.4727272727272727
ANSL_53627,0.0,White,0.19,0.0,0.1111111111111111,1.0,2,2014-10-07,2016-11-03,0.09194973248724649,0.0,0.4406666666666666,0.4909090909090909
ANSL_54799,0.3333333333333333,Chocolate,0.06,0.0,0.1111111111111111,0.0,2,2010-01-28,2017-03-10,0.3208908796814732,0.0,0.08822222222222222,0.6909090909090909
ANSL_51209,0.6666666666666666,Brown,0.52,0.47368421052631576,0.2222222222222222,1.0,2,2016-12-29,2017-03-10,0.006470075898967276,0.0,0.8737777777777778,0.9636363636363636
ANSL_76462,0.0,White,0.39,0.0,0.1111111111111111,1.0,2,2017-04-02,2019-05-03,0.09232300609680229,0.0,0.6164444444444445,0.4909090909090909
ANSL_70374,0.6666666666666666,Brown Tabby,0.0,0.8421052631578947,1.0,1.0,1,2015-05-12,2017-06-06,0.09170088341420929,0.0,0.7133333333333334,0.18181818181818182
ANSL_56064,0.0,Black,0.95,0.0,0.1111111111111111,1.0,1,2017-03-22,2018-04-17,0.04628592758491975,0.0,0.5251111111111111,0.4727272727272727
ANSL_72808,1.0,Brown,0.4,0.7894736842105263,0.4444444444444444,2.0,4,2016-06-12,2017-07-03,0.045663804902326736,1.0,0.38733333333333336,0.9636363636363636
ANSL_50710,0.0,Brown,0.1,0.0,0.7777777777777778,1.0,2,2009-04-03,2016-07-24,0.3297250217742939,0.0,0.05199999999999998,0.9636363636363636
ANSL_74441,1.0,Brown,0.33,0.9473684210526315,0.4444444444444444,2.0,4,2017-06-13,2018-07-04,0.045663804902326736,1.0,0.12111111111111109,0.9636363636363636
ANSL_55856,0.0,Sable,0.53,0.0,0.7777777777777778,1.0,2,2014-02-04,2017-02-26,0.13674256563394302,0.0,0.7995555555555556,0.8727272727272727
ANSL_53790,0.3333333333333333,Black,0.33,0.6842105263157895,1.0,0.0,2,2016-02-18,2017-04-26,0.051511758118701005,0.0,0.07866666666666663,0.4727272727272727
ANSL_68766,0.3333333333333333,Brown Tabby,0.96,0.0,0.1111111111111111,0.0,1,2018-10-31,2019-02-01,0.00920741570237651,0.0,0.8722222222222222,0.18181818181818182
ANSL_57781,0.0,White,0.94,0.0,0.7777777777777778,1.0,2,2006-10-21,2016-11-14,0.45514495458504417,0.0,0.8868888888888888,0.4909090909090909
ANSL_71509,0.3333333333333333,White,0.1,0.3684210526315789,0.1111111111111111,0.0,2,2017-09-07,2019-03-05,0.06532288167226577,0.0,0.054666666666666655,0.4909090909090909
ANSL_75893,0.6666666666666666,Tan,0.43,0.6842105263157895,1.0,0.0,2,2016-10-30,2018-11-24,0.09157645887769068,0.0,0.19444444444444445,0.7090909090909091
ANSL_72067,0.0,Cream Tabby,0.92,0.3684210526315789,0.1111111111111111,1.0,1,2017-06-28,2018-01-09,0.02189871842727386,0.0,0.4208888888888889,0.07272727272727272
ANSL_57733,0.6666666666666666,Brown Tabby,0.24,0.6842105263157895,1.0,0.0,1,2016-07-17,2016-09-01,0.0033594624860022394,0.0,0.4275555555555556,0.18181818181818182
ANSL_67177,0.0,Blue Merle,0.62,0.0,0.1111111111111111,1.0,2,2016-05-23,2016-11-19,0.020032350379494836,0.0,0.6722222222222222,0.7454545454545455
ANSL_75685,0.0,Black,0.05,0.6842105263157895,1.0,1.0,2,2008-03-25,2019-04-15,0.5000622122682593,0.0,0.7020000000000003,0.4727272727272727
ANSL_53491,0.3333333333333333,Fawn,0.29,0.0,0.1111111111111111,0.0,2,2017-09-25,2019-01-08,0.05611546596988926,0.0,0.5008888888888888,0.7818181818181819
ANSL_64187,0.3333333333333333,White,0.47,0.0,0.1111111111111111,0.0,2,2016-05-21,2017-06-21,0.046908050267512755,0.0,0.4582222222222222,0.4909090909090909
ANSL_58429,0.0,Calico,0.83,0.6842105263157895,1.0,1.0,1,2014-03-21,2018-04-29,0.18427273858404877,0.0,0.5804444444444445,0.36363636363636365
ANSL_57199,0.0,White,0.66,0.0,0.1111111111111111,1.0,2,2018-09-05,2019-04-01,0.023516237402015677,0.0,0.4115555555555555,0.4909090909090909
ANSL_74905,0.0,Fawn,0.58,0.6842105263157895,1.0,1.0,2,2014-12-20,2017-12-16,0.13350752768445937,0.0,0.8955555555555555,0.7818181818181819
ANSL_76866,0.0,White,0.35,0.3684210526315789,0.1111111111111111,1.0,2,2019-02-24,2019-05-11,0.0070921985815602835,0.0,0.7984444444444444,0.4909090909090909
ANSL_62165,0.0,Torbie,0.47,0.6842105263157895,1.0,1.0,1,2018-09-24,2019-03-04,0.017668284185641408,0.0,0.05399999999999997,0.32727272727272727
ANSL_74449,0.6666666666666666,Black,1.0,0.6842105263157895,1.0,0.0,2,2016-09-22,2017-02-17,0.01605076521089959,0.0,0.5155555555555555,0.4727272727272727
ANSL_59608,0.0,White,0.2,0.0,0.7777777777777778,1.0,2,2014-08-01,2017-08-22,0.1366181410974244,0.0,0.9846666666666666,0.4909090909090909
ANSL_53864,0.3333333333333333,Chocolate,0.19,0.0,0.1111111111111111,0.0,2,2017-04-13,2017-07-08,0.008336443946746298,0.0,0.5297777777777778,0.6909090909090909
ANSL_69837,0.3333333333333333,White,0.82,0.0,0.7777777777777778,0.0,2,2013-11-02,2017-10-08,0.17630956824685828,0.0,0.5642222222222223,0.4909090909090909
ANSL_52587,0.3333333333333333,Black,0.79,0.0,0.7777777777777778,0.0,2,2015-08-07,2016-07-21,0.041060097051138486,0.0,0.42644444444444446,0.4727272727272727
ANSL_60550,0.0,Black,0.83,0.0,0.1111111111111111,1.0,2,2018-08-17,2018-11-22,0.009705113848450915,0.0,0.8093333333333333,0.4727272727272727
ANSL_50578,0.3333333333333333,Blue,0.74,0.0,0.1111111111111111,0.0,2,2015-03-26,2017-10-06,0.11272863008585293,0.0,0.03933333333333332,0.45454545454545453
ANSL_55729,0.6666666666666666,Black,0.35,0.0,0.7777777777777778,0.0,2,2013-01-14,2017-02-04,0.18203309692671396,0.0,0.7346666666666669,0.4727272727272727
ANSL_66879,0.0,Blue Cream,0.85,0.0,0.1111111111111111,1.0,1,2018-10-31,2019-03-25,0.015677491601343786,0.0,0.5244444444444445,0.41818181818181815
ANSL_57991,0.0,Brown Tabby,0.72,0.0,0.1111111111111111,1.0,1,2013-10-26,2017-12-10,0.18501928580316038,0.0,0.5675555555555556,0.18181818181818182
ANSL_51262,0.0,Brown Merle,0.56,0.0,0.1111111111111111,1.0,2,2018-01-09,2018-08-01,0.023018539255941273,0.0,0.524888888888889,0.6181818181818182
ANSL_63598,0.6666666666666666,White,0.73,0.0,0.7777777777777778,1.0,2,2016-11-29,2018-08-05,0.07403259922856788,0.0,0.9504444444444444,0.4909090909090909
ANSL_66090,0.3333333333333333,Black,0.21,0.0,0.7777777777777778,0.0,2,2007-10-20,2016-08-17,0.39878063954211773,0.0,0.8728888888888889,0.4727272727272727
ANSL_75469,0.0,Black,1.0,0.0,0.1111111111111111,1.0,2,2015-05-22,2019-04-10,0.17419435112604206,0.0,0.5517777777777778,0.4727272727272727
ANSL_64372,0.0,Tricolor,0.25,0.6842105263157895,1.0,1.0,2,2017-07-19,2018-10-13,0.05375139977603583,0.0,0.554,0.8
ANSL_72628,0.3333333333333333,Red,0.07,0.0,0.7777777777777778,0.0,2,2008-08-11,2016-07-26,0.35921363692920244,0.0,0.2735555555555555,0.8909090909090909
ANSL_63083,0.3333333333333333,Brown Brindle,0.32,0.6842105263157895,1.0,0.0,2,2016-09-06,2018-10-12,0.0929451287793953,0.0,0.5111111111111112,0.7636363636363637
ANSL_69934,0.0,Tortie,0.63,0.0,0.1111111111111111,1.0,1,2017-07-02,2017-11-30,0.016424038820455393,0.0,0.44422222222222224,0.34545454545454546
ANSL_56690,0.3333333333333333,Orange Tabby,0.79,0.0,0.1111111111111111,0.0,1,2016-09-16,2017-03-10,0.01941022769690183,0.0,0.5217777777777778,0.05454545454545454
ANSL_74008,0.3333333333333333,Brown,0.63,0.0,0.1111111111111111,0.0,2,2008-04-08,2016-08-28,0.3788727136991415,0.0,0.032888888888888905,0.9636363636363636
ANSL_73217,0.0,Tortie,0.15,0.6842105263157895,1.0,1.0,1,2015-08-28,2016-09-25,0.04665920119447555,0.0,0.10044444444444445,0.34545454545454546
ANSL_51290,0.0,Black,0.4,0.0,0.1111111111111111,1.0,2,2017-12-21,2018-03-07,0.0070921985815602835,0.0,0.5573333333333333,0.4727272727272727
ANSL_63989,0.6666666666666666,Brown,0.54,0.0,0.7777777777777778,0.0,2,2015-08-16,2017-03-10,0.06880676869478661,0.0,0.42022222222222216,0.9636363636363636
ANSL_76190,0.6666666666666666,Tan,0.22,0.0,0.1111111111111111,1.0,2,2018-04-14,2019-01-08,0.031106134129650367,0.0,0.4235555555555555,0.7090909090909091
ANSL_61871,0.0,Black,0.28,0.6842105263157895,1.0,1.0,1,2016-03-01,2018-04-05,0.0928207042428767,0.0,0.13333333333333333,0.4727272727272727
ANSL_65967,0.0,White,0.3,0.0,0.1111111111111111,1.0,1,2017-03-20,2018-02-08,0.03807390817469205,0.0,0.7628888888888888,0.4909090909090909
ANSL_52730,0.3333333333333333,Orange Tabby,0.18,0.9473684210526315,0.4444444444444444,0.0,1,2017-07-13,2018-01-16,0.020903322135125045,0.0,0.27155555555555555,0.05454545454545454
ANSL_67697,0.3333333333333333,Black,0.5,0.0,0.1111111111111111,0.0,2,2015-02-08,2017-05-15,0.10053502550702999,0.0,0.9342222222222222,0.4727272727272727
ANSL_53533,0.3333333333333333,White,0.39,0.0,0.7777777777777778,0.0,2,2010-05-05,2018-05-16,0.36257309941520466,0.0,0.664888888888889,0.4909090909090909
ANSL_68335,1.0,Orange Tabby,0.57,0.6842105263157895,1.0,2.0,1,2017-07-15,2017-08-07,0.0004976981460744059,1.0,0.4902222222222222,0.05454545454545454
ANSL_67246,0.0,Tortie,0.83,0.3684210526315789,0.1111111111111111,1.0,1,2017-12-09,2018-03-12,0.00920741570237651,0.0,0.776,0.34545454545454546
ANSL_64041,0.3333333333333333,Black,0.77,0.0,0.1111111111111111,0.0,2,2017-06-17,2017-09-23,0.009829538384969517,0.0,0.7177777777777777,0.4727272727272727
ANSL_63218,1.0,Gray,0.54,0.6842105263157895,1.0,2.0,4,2016-07-16,2017-02-06,0.023142963792459875,1.0,0.006888888888888885,0.9454545454545454
ANSL_53872,0.6666666666666666,Yellow,0.88,0.0,0.7777777777777778,1.0,2,2006-03-04,2017-03-23,0.4999377877317407,0.0,0.6775555555555556,0.5636363636363636
ANSL_66584,0.3333333333333333,White,0.85,0.6842105263157895,1.0,0.0,2,2016-07-15,2017-02-10,0.02376508647505288,0.0,0.040888888888888884,0.4909090909090909
ANSL_72079,0.0,Black,0.79,0.3684210526315789,0.1111111111111111,1.0,2,2017-03-05,2017-05-28,0.008087594873709095,0.0,0.2991111111111111,0.4727272727272727
ANSL_59558,0.0,Brown Tabby,0.23,0.0,0.1111111111111111,1.0,1,2017-08-04,2018-10-01,0.050267512753514994,0.0,0.2815555555555556,0.18181818181818182
ANSL_60241,0.0,Black,0.01,0.3684210526315789,0.1111111111111111,1.0,1,2017-07-07,2017-10-19,0.010576085604081124,0.0,0.0022222222222222088,0.4727272727272727
ANSL_55660,0.6666666666666666,Tan,0.83,0.6842105263157895,1.0,0.0,2,2016-07-21,2018-08-15,0.09157645887769068,0.0,0.6526666666666666,0.7090909090909091
